,coilno,clean
1868,402099,1
1869,402100,1
1870,402101,1
1871,402102,1
1872,402103,1
1873,402104,1
1874,402105,1
1875,402106,1
1876,402107,1
1877,402108,1
1878,402109,1
1879,402110,1
1880,402111,1
1881,402112,1
1882,402114,1
1883,402115,1
1884,402116,1
1885,402117,1
1886,402118,1
1887,402119,1
1888,402120,1
1889,402121,1
1890,402122,1
1891,402123,1
1892,402124,1
1893,402125,1
1894,402126,1
1895,402127,1
1896,402128,1
1897,402130,1
1898,402131,1
1899,402132,1
1900,402133,1
1901,402134,1
1902,402135,1
1903,402136,1
1904,402137,1
1905,402139,1
1906,402140,1
1907,402141,1
1908,402142,1
1909,402143,1
1910,402144,1
1911,402145,1
1912,402146,1
1913,402147,1
1914,402148,1
1915,402149,1
1916,402150,1
1917,402151,1
1918,402152,1
1919,402154,1
1920,402155,1
1921,402156,1
1922,402157,1
1923,402158,1
1924,402160,1
1925,402161,1
1926,402162,1
1927,402163,1
1928,402164,1
1929,402165,1
1930,402166,1
1931,402167,1
1932,402168,1
1933,402169,1
1934,402170,1
1935,402171,1
1936,402172,1
1937,402173,1
1938,402174,1
1939,402175,1
1940,402176,1
1941,402177,1
1942,402178,1
1943,402179,1
1944,402180,1
1945,402181,1
1946,402182,1
1947,402183,1
1948,402184,1
1949,402185,1
1950,402186,1
1951,402187,1
1952,402188,1
1953,402189,1
1954,402190,1
1955,402191,1
1956,402192,1
1957,402193,1
1958,402195,1
1959,402196,1
1960,402197,1
1961,402198,1
1962,402199,1
1963,402200,1
1964,402201,1
1965,402202,1
1966,402203,1
1967,402204,1
1968,402206,1
1969,402207,1
1970,402208,1
1971,402209,1
1972,402210,1
1973,402211,1
1974,402212,1
1975,402213,1
1976,402214,1
1977,402215,1
1978,402216,1
1979,402217,1
1980,402218,1
1981,402219,1
1982,402220,1
1983,402221,1
1984,402222,1
1985,402223,1
1986,402224,1
1987,402225,1
1988,402226,1
1989,402535,1
1990,402536,1
1991,402537,1
1992,402538,1
1993,402539,1
1994,402540,1
1995,402541,1
1996,402542,1
1997,402543,1
1998,402544,1
1999,402545,1
2000,402546,1
2001,402547,1
2002,402548,1
2003,402549,1
2004,402550,1
2005,402551,1
2006,402552,1
2007,402553,1
2008,402554,1
2009,402555,1
2010,402556,1
2011,402557,1
2012,402558,1
2013,402559,1
2014,402560,1
2015,402561,1
2016,402562,1
2017,402563,1
2018,402564,1
2019,402565,1
2020,402566,1
2021,402567,1
2022,402568,1
2023,402569,1
2024,402570,1
2025,402571,1
2026,402572,1
2027,402573,1
2028,402574,1
2029,402575,1
2030,402576,1
2031,402227,1
2032,402228,1
2033,402229,1
2034,402230,1
2035,402231,1
2036,402232,1
2037,402233,1
2038,402234,0
2039,402236,1
2040,402239,1
2041,402240,1
2042,402241,1
2043,402242,1
2044,402243,1
2045,402244,1
2046,402245,1
2047,402246,1
2048,402247,1
2049,402248,1
2050,402249,1
2051,402250,1
2052,402251,1
2053,402252,1
2054,402253,1
2055,402254,1
2056,402255,1
2057,402256,1
2058,402257,1
2059,402258,1
2060,402259,1
2061,402260,1
2062,402262,1
2063,402264,1
2064,401568,1
2065,401569,1
2066,401570,1
2067,401571,1
2068,401572,1
2069,401573,1
2070,401574,1
2071,401575,1
2072,401576,1
2073,401577,1
2074,401578,1
2075,401579,1
2076,401580,1
2077,401581,1
2078,401582,1
2079,401583,1
2080,401584,1
2081,401585,1
2082,401586,1
2083,401587,1
2084,401588,1
2085,401589,1
2086,401590,1
2087,401591,1
2088,401592,1
2089,401593,1
2090,401594,1
2091,401595,1
2092,401596,1
2093,401597,1
2094,401598,1
2095,401599,1
2096,401600,1
2097,401601,1
2098,401602,1
2099,401603,1
2100,401604,1
2101,401605,1
2102,401606,1
2103,401607,1
2104,401608,1
2105,401609,1
2106,401610,1
2107,401611,1
2108,401612,1
2109,401613,1
2110,401614,1
2111,401615,1
2112,401616,0
2113,401617,1
2114,401618,1
2115,401619,1
2116,401620,1
2117,401621,1
2118,401622,1
2119,401623,1
2120,401624,1
2121,401625,1
2122,401626,1
2123,401627,1
2124,401628,1
2125,401629,1
2126,401630,1
2127,401631,1
2128,401632,1
2129,401633,1
2130,401634,1
2131,401635,1
2132,401636,1
2133,401637,1
2134,401638,1
2135,401639,1
2136,401640,1
2137,401641,1
2138,401642,1
2139,401643,1
2140,401644,1
2141,401647,1
2142,401648,1
2143,401649,1
2144,401650,1
2145,401652,1
2146,401653,1
2147,401654,1
2148,401655,1
2149,401656,1
2150,401657,1
2151,401658,1
2152,401660,1
2153,401661,1
2154,401662,1
2155,401663,1
2156,401664,1
2157,401665,1
2158,401666,1
2159,401667,1
2160,401668,1
2161,401669,1
2162,401670,1
2163,401671,1
2164,401672,1
2165,401673,1
2166,401674,1
2167,401675,1
2168,401676,1
2169,401677,1
2170,401678,1
2171,401679,1
2172,401680,1
2173,401681,1
2174,401682,1
2175,401683,1
2176,401684,1
2177,401685,1
2178,401686,1
2179,401687,1
2180,401688,1
2181,401689,1
2182,401690,1
2183,401691,1
2184,401692,1
2185,401693,1
2186,401694,1
2187,401695,1
2188,401696,1
2189,401697,1
2190,401698,1
2191,401699,1
2192,401700,1
2193,401701,1
2194,401702,1
2195,401703,1
2196,401704,1
2197,401705,1
2198,401706,1
2199,401707,1
2200,401708,1
2201,401709,1
2202,401710,1
2203,401711,1
2204,401712,1
2205,401713,1
2206,401714,1
2207,401715,1
2208,401716,1
2209,401717,1
2210,401718,1
2211,401719,1
2212,401720,1
2213,401721,1
2214,401722,1
2215,401723,1
2216,401724,1
2217,401725,1
2218,401726,1
2219,401727,1
2220,401728,1
2221,401729,1
2222,401730,1
2223,401731,1
2224,401732,1
2225,401733,1
2226,401734,1
2227,401735,1
2228,401736,1
2229,401737,1
2230,401738,1
2231,401739,1
2232,401740,1
2233,401741,1
2234,401742,1
2235,401743,1
2236,401744,1
2237,401745,1
2238,401746,1
2239,401747,1
2240,401748,1
2241,401749,1
2242,401750,1
2243,401751,1
2244,401755,1
2245,401756,1
2246,401757,1
2247,401758,1
2248,401759,1
2249,401760,1
2250,401761,1
2251,401762,1
2252,401763,1
2253,401764,1
2254,401765,1
2255,401766,1
2256,401767,1
2257,401768,1
2258,401769,1
2259,401770,1
2260,401771,1
2261,401772,1
2262,401773,1
2263,402265,1
2264,402266,1
2265,402267,1
2266,402268,1
2267,402269,1
2268,402270,1
2269,402271,1
2270,402272,1
2271,402273,1
2272,402274,1
2273,402275,1
2274,402276,1
2275,402277,1
2276,402278,1
2277,402279,1
2278,402280,1
2279,402281,1
2280,402282,1
2281,402283,1
2282,402284,1
2283,402285,1
2284,402286,1
2285,402287,1
2286,402288,1
2287,402289,1
2288,402290,1
2289,402291,1
2290,402292,1
2291,402293,1
2292,402294,1
2293,402295,1
2294,402296,1
2295,402297,1
2296,402298,1
2297,402299,1
2298,402300,1
2299,402301,1
2300,402302,1
2301,402303,1
2302,402304,1
2303,402305,1
2304,402306,1
2305,402307,1
2306,402309,1
2307,402312,1
2308,402313,1
2309,402314,1
2310,402315,1
2311,402316,1
2312,402317,1
2313,402318,1
2314,402319,1
2315,402320,1
2316,402321,1
2317,402322,1
2318,402323,1
2319,402324,1
2320,402325,1
2321,402326,1
2322,402327,1
2323,402328,1
2324,402329,1
2325,402330,1
2326,402331,1
2327,402332,1
2328,402333,1
2329,402334,1
2330,402335,1
2331,402336,1
2332,402337,1
2333,402338,1
2334,402339,1
2335,402340,1
2336,402341,1
2337,402342,1
2338,402343,1
2339,402344,1
2340,402345,1
2341,402346,1
2342,402347,1
2343,402348,1
2344,402349,1
2345,402350,1
2346,402351,1
2347,402352,1
2348,402353,1
2349,402354,1
2350,402355,1
2351,402357,1
2352,402358,1
2353,402359,1
2354,402360,1
2355,402361,1
2356,402362,1
2357,402363,1
2358,402364,1
2359,402365,1
2360,402366,1
2361,402367,1
2362,402368,1
2363,402369,1
2364,402370,1
2365,402371,1
2366,402372,1
2367,402373,1
2368,402374,1
2369,402375,1
2370,402376,1
2371,402377,1
2372,402378,1
2373,402379,1
2374,402380,1
2375,402381,1
2376,402382,1
2377,402383,1
2378,402384,1
2379,402385,1
2380,402386,1
2381,402387,1
2382,402388,1
2383,402389,1
2384,402390,1
2385,402391,1
2386,402392,1
2387,402393,1
2388,402394,1
2389,402395,1
2390,402396,1
2391,402397,1
2392,402398,1
2393,402399,1
2394,402400,1
2395,402401,1
2396,402402,1
2397,402403,1
2398,402404,1
2399,402405,1
2400,402406,1
2401,402407,1
2402,402408,1
2403,402409,1
2404,402410,1
2405,402411,1
2406,402412,1
2407,402413,1
2408,402414,1
2409,402415,1
2410,402416,1
2411,402417,1
2412,402418,1
2413,402419,1
2414,402420,1
2415,402421,1
2416,402422,1
2417,402423,1
2418,402424,1
2419,402425,1
2420,402426,1
2421,402427,1
2422,402428,1
2423,402429,1
2424,402430,1
2425,402431,1
2426,402432,1
2427,402433,1
2428,402434,1
2429,402435,1
2430,402436,1
2431,402437,1
2432,402438,1
2433,402439,1
2434,402440,1
2435,402441,1
2436,402442,1
2437,402443,1
2438,402444,1
2439,402445,1
2440,402446,1
2441,402447,1
2442,402448,1
2443,402449,1
2444,402450,1
2445,402451,1
2446,402452,1
2447,402453,1
2448,402454,1
2449,402455,1
2450,402456,1
2451,402457,1
2452,402458,1
2453,402459,1
2454,402460,1
2455,402461,1
2456,402462,1
2457,402463,1
2458,402464,1
2459,402465,1
2460,402466,1
2461,402467,1
2462,402468,1
2463,402469,1
2464,402470,1
2465,402471,1
2466,402472,1
2467,402473,1
2468,402474,1
2469,402475,1
2470,402476,1
2471,402477,1
2472,402478,1
2473,402479,1
2474,402480,1
2475,402481,1
2476,402482,1
2477,402483,1
2478,402484,1
2479,402485,1
2480,402486,1
2481,402487,1
2482,402488,1
2483,402489,1
2484,402490,1
2485,402491,1
2486,402492,1
2487,402493,1
2488,402494,1
2489,402495,1
2490,402496,1
2491,402497,1
2492,402498,1
2493,402499,0
2494,402501,1
2495,402502,1
2496,402503,1
2497,402504,1
2498,402505,1
2499,402506,1
2500,402507,1
2501,402508,1
2502,402509,1
2503,402510,1
2504,402511,1
2505,402512,1
2506,402513,1
2507,402514,1
2508,402515,1
2509,402516,1
2510,402517,1
2511,402518,1
2512,402519,1
2513,402520,1
2514,402521,1
2515,402522,1
2516,402523,1
2517,402524,1
2518,402525,1
2519,402526,1
2520,402527,1
2521,402528,1
2522,402529,1
2523,402531,1
2524,402532,1
2525,402533,1
2526,402534,1
2527,402848,1
2528,402849,1
2529,402850,1
2530,402851,1
2531,402852,1
2532,402853,1
2533,402854,1
2534,402855,1
2535,402856,1
2536,402857,1
2537,402858,1
2538,402859,1
2539,402860,1
2540,402861,1
2541,402862,1
2542,402863,1
2543,402864,1
2544,402865,1
2545,402866,1
2546,402867,1
2547,402868,1
2548,402869,1
2549,402870,1
2550,402871,1
2551,402872,1
2552,402873,1
2553,402874,1
2554,402875,1
2555,402876,1
2556,402877,1
2557,402878,1
2558,402879,1
2559,402880,1
2560,402881,1
2561,402882,1
2562,402883,1
2563,402884,1
2564,402885,1
2565,402886,1
2566,402887,1
2567,402888,1
2568,402890,1
2569,402891,1
2570,402892,1
2571,402893,1
2572,402894,1
2573,402895,1
2574,402896,1
2575,402897,1
2576,402898,1
2577,402899,1
2578,402900,1
2579,402901,1
2580,402902,1
2581,402903,1
2582,402904,1
2583,402905,1
2584,402906,1
2585,402907,1
2586,402908,1
2587,402909,1
2588,402910,1
2589,402913,1
2590,402914,1
2591,402915,1
2592,402916,1
2593,402917,1
2594,402918,1
2595,402920,1
2596,402921,1
2597,402922,1
2598,402923,1
2599,402924,1
2600,402925,1
2601,402926,1
2602,402927,1
2603,402928,1
2604,402929,1
2605,402930,1
2606,402931,1
2607,402932,1
2608,402933,1
2609,402934,1
2610,402935,1
2611,402936,1
2612,402937,1
2613,402938,1
2614,402939,1
2615,402940,1
2616,402941,1
2617,402942,1
2618,402943,1
2619,402944,1
2620,402945,1
2621,402946,1
2622,402947,1
2623,402948,1
2624,402949,1
2625,402950,1
2626,402951,1
2627,402952,1
2628,402953,1
2629,402954,1
2630,402955,1
2631,402956,1
2632,402957,1
2633,402958,1
2634,402959,1
2635,402960,1
2636,402961,1
2637,402962,1
2638,402963,1
2639,402964,1
2640,402965,1
2641,402966,1
2642,402967,1
2643,402968,1
2644,402969,1
2645,402970,1
2646,402971,1
2647,402972,1
2648,402973,1
2649,402974,1
2650,402975,1
2651,402976,1
2652,402977,1
2653,402978,1
2654,402979,1
2655,402980,1
2656,402981,1
2657,402982,1
2658,402983,1
2659,402984,1
2660,402985,1
2661,402986,1
2662,402987,1
2663,402988,1
2664,402989,1
2665,402990,1
2666,402991,1
2667,402992,1
2668,402993,1
2669,402994,1
2670,402995,1
2671,402996,1
2672,402997,1
2673,402998,1
2674,402999,1
2675,403000,1
2676,403001,1
2677,403002,1
2678,403003,1
2679,403004,1
2680,403005,1
2681,403006,1
2682,403007,1
2683,403008,1
2684,403009,1
2685,403010,1
2686,403011,1
2687,403012,1
2688,403013,1
2689,403014,1
2690,403015,1
2691,403016,1
2692,403017,1
2693,403018,1
2694,403020,1
2695,403021,1
2696,403022,1
2697,403023,1
2698,403024,1
2699,403025,1
2700,403026,1
2701,403027,1
2702,403028,1
2703,403029,1
2704,403030,1
2705,403031,1
2706,403032,1
2707,403033,1
2708,403034,1
2709,403035,1
2710,403036,1
2711,403037,1
2712,403038,1
2713,403039,1
2714,403040,1
2715,403041,1
2716,403042,1
2717,403043,1
2718,403044,1
2719,403045,1
2720,403046,1
2721,403047,1
2722,403048,1
2723,403049,1
2724,403050,1
2725,403051,1
2726,403052,1
2727,403053,1
2728,403054,1
2729,403055,1
2730,403056,1
2731,403057,1
2732,403058,1
2733,403059,1
2734,403060,1
2735,403061,1
2736,403062,1
2737,403063,1
2738,403064,1
2739,403065,1
2740,403066,1
2741,403067,1
2742,403068,1
2743,403069,1
2744,403070,1
2745,403071,1
2746,403072,1
2747,403073,1
2748,403074,1
2749,403075,1
2750,403076,1
2751,403077,1
2752,403078,1
2753,403079,1
2754,403080,1
2755,403081,1
2756,403082,1
2757,403083,1
2758,402577,1
2759,402578,1
2760,402579,1
2761,402580,1
2762,402581,1
2763,402582,1
2764,402583,1
2765,402584,1
2766,402585,1
2767,402586,1
2768,402587,1
2769,402588,1
2770,402589,1
2771,402590,1
2772,402591,1
2773,402592,1
2774,402593,1
2775,402594,1
2776,402595,1
2777,402596,1
2778,402597,1
2779,402598,1
2780,402599,1
2781,402600,1
2782,402601,1
2783,402602,1
2784,402603,1
2785,402604,1
2786,402605,1
2787,402606,1
2788,402607,1
2789,402608,1
2790,402609,1
2791,402610,1
2792,402611,1
2793,402612,1
2794,402613,1
2795,402614,1
2796,402615,1
2797,402616,1
2798,402617,1
2799,402618,1
2800,402619,1
2801,402620,1
2802,402621,1
2803,402622,1
2804,402623,1
2805,402624,1
2806,402625,1
2807,402626,1
2808,402627,1
2809,402628,1
2810,402629,1
2811,402630,1
2812,402631,1
2813,402632,1
2814,402633,1
2815,402634,1
2816,402635,1
2817,402636,1
2818,402637,1
2819,402638,1
2820,402639,1
2821,402640,1
2822,402642,1
2823,402643,1
2824,402644,1
2825,402645,1
2826,402646,1
2827,402647,1
2828,402648,1
2829,402649,1
2830,402650,1
2831,402651,1
2832,402652,1
2833,402653,1
2834,402654,1
2835,402655,1
2836,402656,1
2837,402657,1
2838,402658,1
2839,402659,1
2840,402660,1
2841,402661,1
2842,402662,1
2843,402663,1
2844,402664,1
2845,402665,1
2846,402666,1
2847,402667,1
2848,402668,1
2849,402669,1
2850,402670,1
2851,402671,1
2852,402672,1
2853,402673,1
2854,402674,1
2855,402675,1
2856,402676,1
2857,402677,1
2858,402678,1
2859,402679,1
2860,402680,1
2861,402682,1
2862,402683,1
2863,402684,1
2864,402685,1
2865,402686,1
2866,402687,1
2867,402688,1
2868,402689,1
2869,402690,1
2870,402691,1
2871,402692,1
2872,402693,1
2873,402694,1
2874,402695,1
2875,402696,1
2876,402697,1
2877,402698,1
2878,402699,1
2879,402700,1
2880,402701,1
2881,402702,1
2882,402703,1
2883,402704,1
2884,402705,1
2885,402706,1
2886,402707,1
2887,402708,1
2888,402709,1
2889,402710,1
2890,402711,1
2891,402712,1
2892,402713,1
2893,402714,1
2894,402715,1
2895,402716,1
2896,402717,1
2897,402718,1
2898,402719,1
2899,402720,1
2900,402721,1
2901,402722,1
2902,402723,1
2903,402724,1
2904,402725,1
2905,402726,1
2906,402727,1
2907,402728,1
2908,402729,1
2909,402730,1
2910,402731,1
2911,402732,1
2912,402733,1
2913,402734,1
2914,402735,1
2915,402736,1
2916,402737,1
2917,402738,1
2918,402739,1
2919,402740,1
2920,402741,1
2921,402742,1
2922,402743,1
2923,402744,1
2924,402745,1
2925,402746,1
2926,402747,1
2927,402748,1
2928,402749,1
2929,402750,1
2930,402751,1
2931,402752,1
2932,402753,1
2933,402754,1
2934,402755,1
2935,402756,1
2936,402757,1
2937,402758,1
2938,402759,1
2939,402760,1
2940,402761,1
2941,402763,1
2942,402764,1
2943,402765,1
2944,402766,1
2945,402767,1
2946,402768,1
2947,402769,1
2948,402770,1
2949,402771,1
2950,402772,1
2951,402773,1
2952,402774,1
2953,402775,1
2954,402776,1
2955,402777,1
2956,402778,1
2957,402779,1
2958,402780,1
2959,402781,1
2960,402782,1
2961,402783,1
2962,402784,1
2963,402785,1
2964,402786,1
2965,402787,1
2966,402788,1
2967,402789,1
2968,402790,1
2969,402791,1
2970,402792,1
2971,402793,1
2972,402794,1
2973,402795,1
2974,402796,1
2975,402797,1
2976,402798,1
2977,402799,1
2978,402800,1
2979,402801,1
2980,402802,1
2981,402803,1
2982,402804,1
2983,402805,1
2984,402806,1
2985,402807,1
2986,402808,1
2987,402809,1
2988,402810,1
2989,402811,1
2990,402812,1
2991,402813,1
2992,402814,1
2993,402815,1
2994,402816,1
2995,402817,1
2996,402818,1
2997,402819,1
2998,402820,1
2999,402821,1
3000,402822,1
3001,402823,1
3002,402824,1
3003,402825,1
3004,402826,1
3005,402827,1
3006,402828,1
3007,402829,1
3008,402830,1
3009,402831,1
3010,402832,1
3011,402833,1
3012,402834,1
3013,402835,1
3014,402836,1
3015,402837,1
3016,402838,1
3017,402839,1
3018,402840,1
3019,402841,1
3020,402842,1
3021,402843,1
3022,402844,1
3023,402845,1
3024,402846,1
3025,402847,1
3026,403084,1
3027,403085,1
3028,403086,1
3029,403088,1
3030,403089,1
3031,403090,1
3032,403092,1
3033,403093,1
3034,403094,1
3035,403095,1
3036,403096,1
3037,403097,1
3038,403098,1
3039,403099,1
3040,403100,1
3041,403101,1
3042,403102,1
3043,403103,1
3044,403104,1
3045,403105,1
3046,403106,1
3047,403107,1
3048,403108,1
3049,403109,1
3050,403110,1
3051,403111,1
3052,403112,1
3053,403113,1
3054,403114,1
3055,403115,1
3056,403116,1
3057,403117,1
3058,403118,1
3059,403119,1
3060,403120,1
3061,403123,1
3062,403124,1
3063,403125,1
3064,403126,1
3065,403127,1
3066,403128,1
3067,403129,1
3068,403130,1
3069,403131,1
3070,403132,1
3071,403133,1
3072,403134,1
3073,403135,1
3074,403136,1
3075,403137,1
3076,403138,1
3077,403139,1
3078,403140,1
3079,403141,1
3080,403142,1
3081,403143,1
3082,403144,1
3083,403145,1
3084,403146,1
3085,403147,1
3086,403148,1
3087,403149,1
3088,403150,1
3089,403151,1
3090,403152,1
3091,403153,1
3092,403154,1
3093,403155,1
3094,403156,1
3095,403157,1
3096,403158,1
3097,403159,1
3098,403160,1
3099,403161,1
3100,403162,1
3101,403163,1
3102,403164,1
3103,403165,1
3104,403166,1
3105,403167,1
3106,403168,1
3107,403169,1
3108,403170,1
3109,403171,1
3110,403172,1
3111,403173,1
3112,403174,1
3113,403175,1
3114,403176,1
3115,403177,1
3116,403178,1
3117,403179,1
3118,403180,1
3119,403181,1
3120,403182,1
3121,403183,1
3122,403184,1
3123,403185,1
3124,403186,1
3125,403187,1
3126,403188,1
3127,403189,1
3128,403190,1
3129,403191,1
3130,403192,1
3131,403193,1
3132,403194,1
3133,403195,1
3134,403196,1
3135,403197,1
3136,403198,1
3137,403199,1
3138,403200,1
3139,403201,1
3140,403202,1
3141,403203,1
3142,403204,1
3143,403205,1
3144,403206,1
3145,403207,1
3146,403208,1
3147,403209,1
3148,403210,1
3149,403211,1
3150,403212,1
3151,403213,1
3152,403214,1
3153,403215,1
3154,403216,1
3155,403217,1
3156,403218,1
3157,403219,1
3158,403220,1
3159,403221,1
3160,403222,1
3161,403223,1
3162,403224,1
3163,403225,1
3164,403226,1
3165,403227,1
3166,403228,1
3167,403229,1
3168,403230,1
3169,403231,1
3170,403232,1
3171,403233,1
3172,403234,1
3173,403235,1
3174,403236,1
3175,403237,1
3176,403238,1
3177,403239,1
3178,403240,1
3179,403241,1
3180,403242,1
3181,403243,1
3182,403244,1
3183,403245,1
3184,403246,1
3185,403247,1
3186,403248,1
3187,403249,1
3188,403250,1
3189,403251,1
3190,403252,1
3191,403253,1
3192,403254,1
3193,403255,1
3194,403256,1
3195,403257,1
3196,403258,1
3197,403259,1
3198,403260,1
3199,403261,1
3200,403262,1
3201,403263,1
3202,403264,1
3203,403265,1
3204,403266,1
3205,403267,1
3206,403268,1
3207,403269,1
3208,403270,1
3209,403271,1
3210,403272,1
3211,403273,1
3212,403274,1
3213,403275,1
3214,403276,1
3215,403277,1
3216,403278,1
3217,403279,1
3218,403280,1
3219,403281,1
3220,403282,1
3221,403283,1
3222,403284,1
3223,403285,1
3224,403286,1
3225,403287,1
3226,403288,1
3227,403289,1
3228,403290,1
3229,403291,1
3230,403292,1
3231,403293,1
3232,403294,1
3233,403295,1
3234,403296,1
3235,403297,1
3236,403298,1
3237,403299,1
3238,403300,1
3239,403301,1
3240,403302,1
3241,403303,1
3242,403304,1
3243,403305,1
3244,403306,1
3245,403307,1
3246,403308,1
3247,403309,1
3248,403310,1
3249,403311,1
3250,403312,1
3251,403313,1
3252,403314,1
3253,403315,1
3254,403316,1
3255,403317,1
3256,403318,1
3257,403319,1
3258,403320,1
3259,403321,1
3260,403322,1
3261,403323,1
3262,403324,1
3263,403325,1
3264,403326,1
3265,403327,1
3266,403328,1
3267,403329,1
3268,403330,1
3269,403331,1
3270,403332,1
3271,403333,1
3272,403335,1
3273,403336,1
3274,403337,1
3275,403338,1
3276,403339,1
3277,403340,1
3278,403341,1
3279,403342,1
3280,403343,1
3281,403344,1
3282,403345,1
3283,403346,1
3284,403347,1
3285,403348,1
3286,403349,1
3287,403351,1
3288,403352,1
3289,403353,1
3290,403354,1
3291,403356,1
3292,403357,1
